ticker,datetime,title,summary,source,sector,sentiment_score,sentiment_label,latest_price,retrieved_at,price_change_pct
META,2025-07-27T11:00:00Z,What Would Social Media Look Like if it Was Made for Women? How Women are Navigating Social Media During the Second Trump Administration,"Following the 2024 election and the presidential inauguration, women faced a dramatic increase in online harassment. Across X, TikTok, Facebook and other social platforms, statements calling for the repeal of the 19th Amendment resurfaced and increased by 633…",Ms. Magazine,Media,0.34,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T10:51:09Z,Second Quarter Earnings Season: Google Reinforces The AI Story,"The second-quarter earnings season enters its busiest week. The economic calendar is packed with GDP, tariffs, the Fed, and the monthly jobs reports.",Forbes,Media,0.0,neutral,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T09:28:57Z,Salon Marketing Strategies: 13 Ideas To Help Your Hair Business Thrive (2025) - Shopify Hong Kong SAR,These best practices and salon marketing strategies will help you capture potential clients and build a strong following.,Shopify.com,Media,0.9169,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T09:21:13Z,Constrained languages are easier to optimize,"exposing raw pointers make the optimizer’s job horribly hard. high level languages can constrain your program, making more optimizations sound.",Jyn.dev,Media,0.2247,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T08:30:18Z,I spent a weekend with Meta's new Oakley smart glasses - they beat my Ray-Bans in every way,"Meta's new Oakley smart glasses offer an impressive eight hours of battery life and can record 3K video, all while maintaining a stylish design.",ZDNet,Media,0.8271,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T08:01:29Z,"A look at the tensions between Meta, Apple, and Google on whether apps or app stores should check if a user is a minor, as states work on age verification bills",,Biztoc.com,Media,-0.4019,negative,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T08:00:01Z,"Microsoft Weekly: a new Surface, big Windows 11 feature update, and more","A big Windows 11 feature update, useful stuff for the end of Windows 10 support, browser updates, and more in this week's Microsoft Weekly news recap. Read more...",Neowin,Media,0.6808,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T07:24:01Z,It's a tough time to be a middle manager as layoffs and increased responsibilities bite. BI wants to hear from you.,BI wants to hear from middle managers. Tell us about your experience by filling out a quick form.,Business Insider,Media,0.1531,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T07:07:09Z,When We Get Komooted,Article URL: https://bikepacking.com/plog/when-we-get-komooted/ Comments URL: https://news.ycombinator.com/item?id=44699421 Points: 7 # Comments: 0,Bikepacking.com,Media,0.0,neutral,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T07:06:53Z,htmx web socket extension not rendering server messages,"I'm using the below to render model initial counts on load. consumers.py: from channels.generic.websocket import WebsocketConsumer from django.template.loader import render_to_string from myapp.models import Model1, Model2, Model3, Model4   class DashboardHea…",Stackoverflow.com,Media,0.0,neutral,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T07:04:15Z,Jeff Bezos sells $1.5 billion in Amazon shares: Here's how much he still owns,"Amazon founder Jeff Bezos has sold 6.6 million shares worth around $1.5 billion, according to a filing with the US SEC. The sale, executed just days before Amazon's Q2 earnings release, follows a steady pattern of disposals under a Rule 10b5-1 trading plan. S…",The Times of India,Media,0.7717,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T06:59:59Z,7 Game-Changing AI Features Coming to WhatsApp,"Discover the “ 7 Game-Changing AI Features Coming to WhatsApp ” to boost productivity, privacy, and fun with Meta’s latest in-app AI tools.",Smashingapps.com,Media,0.7184,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T05:56:00Z,"Mark O'Connell: If you didn’t have qualms about Spotify before, wait until you hear what its founder has done","Over the past couple of years, tech investors have pivoted toward a collective embrace of the military-industrial complex",The Irish Times,Media,0.3182,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T05:47:58Z,Is the air you breathe silently fueling dementia? A 29-million-person study says yes,"Air pollution isn&apos;t just bad for your lungs—it may be eroding your brain. In a sweeping review covering nearly 30 million people, researchers found that common pollutants like PM2.5, nitrogen dioxide, and soot are all linked to a significantly higher ris…",Science Daily,Media,0.1779,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T04:20:37Z,"Fed meet, Q1 earnings and Trump tariffs among 10 factors to impact stock markets this week","Indian benchmark indices ended the week lackluster, with Nifty finishing the week 0.5% lower. A host of important domestic and global events lined up during the week are likely to impact stock markets when they resume trading on Monday.",The Times of India,Media,0.3182,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T04:06:30Z,"The Tim Ferriss Show Transcripts: Rhonda Patrick, Ph.D. — Protocols for Fasting, Lowering Dementia Risk, Reversing Heart Aging, Using Sauna for Longevity (Hotter is Not Better), and a Few Supplements That Might Actually Matter (#819)","Please enjoy this transcript of my interview with Rhonda Patrick, Ph.D. (@foundmyfitness), a biomedical scientist and the founder of FoundMyFitness, a platform dedicated to delivering rigorous, evidence-based insights on improving healthspan and mitigating ag…",Tim.blog,Media,0.8399,positive,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
META,2025-07-27T04:01:49Z,"Wordle hints today for #1,499: Clues and answer for Sunday, July 27",Does today's Wordle have you stumped? Here are some hints and the answer.,Yahoo Entertainment,Media,0.0,neutral,706.62,2025-07-28T11:27:55.330454+00:00,-0.97
